3255	埃里克-斯诺/Eric Snow	27	4	5	7	4	1	3	3	0	0	0	0	0	0	0	0	0	0	3.857142857142857
4014	肯巴-沃克/Kemba Walker	27	0	0	0	0	0	0	0	0	0	0	0	3	4	5	4	6	5	4.5
418	拉加-贝尔/Raja Bell	26	0	2	2	2	2	3	7	5	2	0	1	0	0	0	0	0	0	2.888888888888889
462	布兰登-巴斯/Brandon Bass	26	0	0	0	0	0	0	0	2	2	2	4	4	3	3	3	1	2	2.6
1102	杰夫-福斯特/Jeff Foster	26	3	3	2	3	3	3	2	2	2	0	3	0	0	0	0	0	0	2.6
1175	德里克-费弗斯/Derrick Favors	26	0	0	0	0	0	0	0	0	0	0	2	4	3	5	4	5	3	3.7142857142857144
1244	杰夫-格林/Jeff Green	26	0	0	0	0	0	0	0	2	4	5	3	0	3	2	3	3	1	2.888888888888889
1579	斯宾塞-霍伊斯/Spencer Hawes	26	0	0	0	0	0	0	0	1	4	4	3	0	4	4	2	2	2	2.888888888888889
1840	布兰登-詹宁斯/Brandon Jennings	26	0	0	0	0	0	0	0	0	0	5	4	4	5	4	0	1	3	3.7142857142857144
2995	内特-罗宾逊/Nate Robinson	26	0	0	0	0	0	1	2	2	4	3	2	4	5	2	1	0	0	2.6
3047	昆廷-理查德森/Quentin Richardson	26	1	2	1	4	5	1	3	1	2	2	2	2	0	0	0	0	0	2.1666666666666665
3435	路易斯-斯科拉/Luis Scola	26	0	0	0	0	0	0	0	4	4	3	3	3	3	2	2	2	0	2.888888888888889
3896	哈桑-怀特塞德/Hassan Whiteside	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	8	8.666666666666666
132	谢里夫-阿布杜-拉希姆/Shareef Abdur-Rahim	25	5	6	4	3	3	3	1	0	0	0	0	0	0	0	0	0	0	3.5714285714285716
212	P.J.-布朗/P.J. Brown	25	6	3	5	4	3	2	2	0	0	0	0	0	0	0	0	0	0	3.5714285714285716
912	里基-戴维斯/Ricky Davis	25	0	2	5	4	4	4	3	3	0	0	0	0	0	0	0	0	0	3.5714285714285716
1091	阿多纳尔-福耶尔/Adonal Foyle	25	4	3	4	2	4	3	3	2	0	0	0	0	0	0	0	0	0	3.125
1291	埃里克-戈登/Eric Gordon	25	0	0	0	0	0	0	0	0	3	3	5	0	3	3	3	2	3	3.125
1292	本-戈登/Ben Gordon	25	0	0	0	0	3	3	4	2	4	2	2	2	2	0	1	0	0	2.5
